Date/Time,BS - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),BS - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Air Temperature [C](TimeStep),BS - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),BS - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),BS - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LIBRARY 1:Zone Air Temperature [C](TimeStep),BS - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - QA 1:Zone Air Temperature [C](TimeStep),BS - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - LOBBY 1:Zone Air Temperature [C](TimeStep),BS - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),BS - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),BS - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),BS - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BS - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) ,RL - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),RL - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Air Temperature [C](TimeStep),RL - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),RL - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),RL - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LIBRARY 1:Zone Air Temperature [C](TimeStep),RL - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - QA 1:Zone Air Temperature [C](TimeStep),RL - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - LOBBY 1:Zone Air Temperature [C](TimeStep),RL - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),RL - Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),RL - Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),RL - CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RL - ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/21  00:30:00,24.16678543,24,24.17263452,24,24.47683152,24,24.21592066,24,23.91825321,24,24.20481568,24,22.97129576,24,0.0,0.0,-0.168090785,-0.038913648,-1.594544439,-0.685768158,-0.200246293,-0.597458505,-0.207807585,24.27964489,26,24.30537031,25,24.5111792,24,24.38007241,23,23.98650348,24,24.30591934,25,23.00128098,26,0.0,0.0,-0.13553784,-0.112533007,-1.625045641,-0.713766694,-0.258773955,-0.62767348,-0.175326322
 03/21  00:45:00,24.10318142,24,24.10981276,24,24.40904169,24,24.16729108,24,23.82483381,24,24.15647496,24,22.89049883,24,0.0,0.0,-0.186041933,-0.05841057,-1.613986103,-0.714746055,-0.214159887,-0.620986696,-0.226040358,24.21337367,26,24.23890195,25,24.44349174,24,24.32804043,23,23.89153534,24,24.25721136,25,22.91867559,26,0.0,0.0,-0.155149451,-0.132581363,-1.64658648,-0.744200009,-0.273267504,-0.652381161,-0.194942728
 03/21  01:00:00,24.04123639,24,24.04881531,24,24.3433346,24,24.11980184,24,23.73588309,24,24.10919617,24,22.81299924,24,0.0,0.0,-0.20347052,-0.077358477,-1.633029913,-0.742475701,-0.227807228,-0.64354911,-0.243810413,24.14901518,26,24.17452101,25,24.37786526,24,24.27733712,23,23.79928369,24,24.20956533,25,22.83949983,26,0.0,0.0,-0.174153083,-0.1520715,-1.667648967,-0.773651435,-0.287494658,-0.676057833,-0.214020363
 03/21  01:15:00,23.98036251,24,23.98938241,24,24.27934497,24,24.07303925,24,23.65202301,24,24.06252224,24,22.73842211,24,0.0,0.0,-0.22048213,-0.095858815,-1.651844022,-0.769127067,-0.241312402,-0.665483574,-0.261276868,24.08617345,26,24.11198827,25,24.31393938,24,24.22758833,23,23.71171463,24,24.16261977,25,22.76337644,26,0.0,0.0,-0.192655279,-0.171106059,-1.688393574,-0.801968384,-0.301562829,-0.699051621,-0.232692044
 03/21  01:30:00,23.92161424,24,23.93110779,24,24.21674014,24,24.02677456,24,23.57237799,24,24.01679238,24,22.6663058,24,0.0,0.0,-0.23712305,-0.113969197,-1.670437205,-0.794737145,-0.254594762,-0.68671171,-0.278244133,24.02443037,26,24.05100319,25,24.25138852,24,24.1785068,23,23.62895791,24,24.11609494,25,22.68983246,26,0.0,0.0,-0.210690828,-0.189743227,-1.708856506,-0.829135662,-0.315496217,-0.72128611,-0.251008936
 03/21  01:45:00,23.86515552,24,23.87459806,24,24.15529724,24,23.98170098,24,23.49586341,24,23.97227089,24,22.59643531,24,0.0,0.0,-0.253290116,-0.131735836,-1.688700862,-0.819495192,-0.267652536,-0.707266884,-0.294759041,23.96374338,26,23.99131878,25,24.18999912,24,24.12995669,23,23.55003285,24,24.0698125,25,22.61863919,26,0.0,0.0,-0.228312039,-0.208029071,-1.729085647,-0.855301062,-0.329333158,-0.742798979,-0.268983581
 03/21  02:00:00,23.810507,24,23.82039111,24,24.09484613,24,23.9378628,24,23.42181696,24,23.92876682,24,22.52868693,24,0.0,0.0,-0.268994832,-0.149201581,-1.706629921,-0.843531739,-0.280499669,-0.725814842,-0.310862425,23.90513684,26,23.93262564,25,24.12961789,24,24.0818629,23,23.47398747,24,24.02428963,25,22.54966151,26,0.0,0.0,-0.245602211,-0.226004296,-1.747199221,-0.880638185,-0.342982611,-0.763666515,-0.28648606
 03/21  02:15:00,23.75769782,24,23.76881145,24,24.03545609,24,23.8955622,24,23.35059346,24,23.88660367,24,22.46390476,24,0.0,0.0,-0.283968988,-0.166295133,-1.723891347,-0.866495548,-0.292914649,-0.744578684,-0.326381378,23.84922293,26,23.87601714,25,24.07035535,24,24.03487123,23,23.400934,24,23.98054837,25,22.48373675,26,0.0,0.0,-0.262170301,-0.243587737,-1.766563616,-0.904828693,-0.356132234,-0.78330698,-0.303264038
 03/21  02:30:00,23.70666545,24,23.71958236,24,23.97736522,24,23.85466017,24,23.28238265,24,23.84573921,24,22.402018,24,0.0,0.0,-0.298385948,-0.182979484,-1.740692677,-0.888560407,-0.305020797,-0.762706636,-0.341443194,23.79570313,26,23.8223408,25,24.01216968,24,23.98992517,23,23.33097408,24,23.93851433,25,22.42079223,26,0.0,0.0,-0.278086885,-0.260802192,-1.785304971,-0.928067347,-0.368909359,-0.80226632,-0.319462544
 03/21  02:45:00,23.65747087,24,23.67234493,24,23.92183857,24,23.81504398,24,23.21723446,24,23.8061135,24,22.34377144,24,0.0,0.0,-0.312264657,-0.199032163,-1.756994652,-0.909643588,-0.316783556,-0.779367703,-0.355966865,23.74425386,26,23.77147359,25,23.95596686,24,23.94699373,23,23.2641611,24,23.89784348,25,22.36155855,26,0.0,0.0,-0.293328143,-0.277422762,-1.80337594,-0.950269139,-0.381316094,-0.819701614,-0.335062257
 03/21  03:00:00,23.61036563,24,23.62696341,24,23.86940904,24,23.77688695,24,23.15538325,24,23.76789988,24,22.28932639,24,0.0,0.0,-0.325612064,-0.214323377,-1.772709004,-0.928030119,-0.328140707,-0.795041254,-0.369875711,23.69495267,26,23.72300274,25,23.90278201,24,23.90587081,23,23.20074151,24,23.85856,25,22.30619052,26,0.0,0.0,-0.307923362,-0.293282771,-1.820750295,-0.971290753,-0.393310067,-0.83609956,-0.350007942
 03/21  03:15:00,23.56187967,24,23.57984345,24,23.81831394,24,23.73585794,24,23.09188569,24,23.72692291,24,22.22940031,24,0.0,0.0,-0.340659352,-0.229835867,-1.790972958,-0.950596263,-0.341215097,-0.816053964,-0.385228623,23.64432279,26,23.67303574,25,23.8511466,24,23.86194865,23,23.13576491,24,23.81647447,25,22.24539513,26,0.0,0.0,-0.324214109,-0.309346518,-1.840714427,-0.994982535,-0.407077791,-0.856634232,-0.366420893
 03/21  03:30:00,23.511602,24,23.53026092,24,23.76794057,24,23.69196403,24,23.02552953,24,23.68325835,24,22.16102053,24,0.0,0.0,-0.356027108,-0.245037244,-1.809802493,-0.973503911,-0.354671678,-0.838684208,-0.40073756,23.59199303,26,23.62071529,25,23.80042689,24,23.81519938,23,23.0680075,24,23.77170267,25,22.17619819,26,0.0,0.0,-0.340801775,-0.32506258,-1.861234555,-1.019005229,-0.421238314,-0.880143499,-0.382969505
 03/21  03:45:00,23.46069143,24,23.47930143,24,23.71826756,24,23.64706914,24,22.95774315,24,23.6387189,24,22.08687358,24,0.0,0.0,-0.371660761,-0.260085248,-1.828937393,-0.996633291,-0.368324666,-0.862396334,-0.416354604,23.53913858,26,23.5671168,25,23.75048098,24,23.7675452,23,22.99889086,24,23.72607991,25,22.10128096,26,0.0,0.0,-0.357634253,-0.34060991,-1.882033548,-1.043235369,-0.435597497,-0.904743938,-0.399602983
 03/21  04:00:00,23.40963948,24,23.42774766,24,23.66891798,24,23.60193223,24,22.88963563,24,23.59398663,24,22.00998209,24,0.0,0.0,-0.387530518,-0.275161379,-1.848315323,-1.019952215,-0.382136433,-0.886756119,-0.432108831,23.48624111,26,23.51304536,25,23.70085686,24,23.71977448,23,22.92952024,24,23.68028522,25,22.02366857,26,0.0,0.0,-0.374678992,-0.356186893,-1.903042111,-1.067640316,-0.450117104,-0.929999445,-0.41635339
 03/21  04:15:00,23.36008275,24,23.37755235,24,23.62011516,24,23.55863845,24,22.82402964,24,23.55101993,24,21.93676023,24,0.0,0.0,-0.402479211,-0.289902313,-1.866344441,-1.041510036,-0.395039508,-0.908044583,-0.446979719,23.43492178,26,23.46046217,25,23.65176502,24,23.67396568,23,22.86271636,24,23.63627487,25,21.94977561,26,0.0,0.0,-0.390744636,-0.371422059,-1.922623942,-1.088717982,-0.463699117,-0.95208265,-0.432173619
 03/21  04:30:00,23.31162192,24,23.32866866,24,23.57139389,24,23.51655965,24,22.7610144,24,23.50916216,24,21.86877351,24,0.0,0.0,-0.417331344,-0.304752089,-1.884242092,-1.062641609,-0.407859858,-0.928470509,-0.461780693,23.38476695,26,23.40930811,25,23.60275214,24,23.62946173,23,22.79856858,24,23.59338775,25,21.88116451,26,0.0,0.0,-0.406682534,-0.386770588,-1.942039086,-1.110814719,-0.477194415,-0.97326685,-0.447903824
 03/21  04:45:00,23.26288111,24,23.28035816,24,23.52240584,24,23.47389212,24,22.69908846,24,23.46668006,24,21.80400432,24,0.0,0.0,-0.432034065,-0.31964584,-1.902549887,-1.083645562,-0.420969122,-0.948336613,-0.476792696,23.33437322,26,23.35884773,25,23.55348352,24,23.58440098,23,22.73555691,24,23.54986168,25,21.81581272,26,0.0,0.0,-0.422428409,-0.402161668,-1.961874949,-1.132771944,-0.490998414,-0.994400826,-0.463845181
 03/21  05:00:00,23.21358723,24,23.23183436,24,23.47301679,24,23.43052296,24,22.63726352,24,23.42350539,24,21.74027291,24,0.0,0.0,-0.446873957,-0.334670178,-1.920893538,-1.104565201,-0.434113074,-0.967973647,-0.49182494,23.28348196,26,23.30826543,25,23.50382349,24,23.53870465,23,22.67268943,24,23.50566271,25,21.75153575,26,0.0,0.0,-0.4382993,-0.417687533,-1.981705371,-1.154625362,-0.504826667,-1.017046532,-0.479784473
 03/21  05:15:00,23.16422143,24,23.18298308,24,23.42347799,24,23.38714594,24,22.57561834,24,23.3803271,24,21.67730078,24,0.0,0.0,-0.461606064,-0.349552267,-1.939000981,-1.125156063,-0.447092129,-0.986939919,-0.506682525,23.23258744,26,23.25743277,25,23.45402025,24,23.49309281,23,22.61005007,24,23.4615128,25,21.68804979,26,0.0,0.0,-0.454018809,-0.433070375,-2.001255581,-1.176114226,-0.518479772,-1.037908365,-0.495506179
 03/21  05:30:00,23.11525048,24,23.13371374,24,23.37383018,24,23.34438683,24,22.51430103,24,23.33773637,24,21.61509597,24,0.0,0.0,-0.47654484,-0.364542533,-1.956837146,-1.145693981,-0.459891074,-1.005755689,-0.521412965,23.18217642,26,23.20623163,25,23.40410863,24,23.44822541,23,22.54779596,24,23.41810923,25,21.62535955,26,0.0,0.0,-0.469945053,-0.448566862,-2.020465637,-1.197527866,-0.531913282,-1.058632336,-0.511066951
 03/21  05:45:00,23.0660756,24,23.08430392,24,23.32404532,24,23.30136346,24,22.45305073,24,23.2948706,24,21.55330333,24,0.0,0.0,-0.491445706,-0.379581291,-1.975085681,-1.166339409,-0.472973519,-1.024573239,-0.536393582,23.13161845,26,23.15495874,25,23.35406551,24,23.4031411,23,22.48564161,24,23.3742746,25,21.56310851,26,0.0,0.0,-0.485803057,-0.464110909,-2.040096231,-1.219051273,-0.545662229,-1.079360507,-0.526877854
 03/21  06:00:00,23.01596844,24,23.0347282,24,23.27373379,24,23.2572767,24,22.39130103,24,23.25093626,24,21.49116971,24,0.0,0.0,-0.506462849,-0.394852831,-1.993766428,-1.187241601,-0.486361728,-1.043625635,-0.551681378,23.0801647,26,23.10360039,25,23.3035057,24,23.3570897,23,22.42301583,24,23.32915581,25,21.50054271,26,0.0,0.0,-0.501759491,-0.479893155,-2.060145035,-1.240825763,-0.559757992,-1.100329363,-0.542992668
 03/21  06:15:00,22.96729007,24,22.98742556,24,23.22367535,24,23.21507482,24,22.3324241,24,23.20878812,24,21.43500214,24,0.0,0.0,-0.520062523,-0.409749241,-2.010719856,-1.205858352,-0.498593541,-1.059001837,-0.565870283,23.0301737,26,23.05459113,25,23.25321326,24,23.31300923,23,22.36329622,24,23.28582437,25,21.44396612,26,0.0,0.0,-0.516239951,-0.495287817,-2.078389699,-1.260241167,-0.572669107,-1.117021978,-0.557967929
 03/21  06:30:00,22.92022083,24,22.94265383,24,23.17382032,24,23.17469737,24,22.27688843,24,23.16833375,24,21.38628933,24,0.0,0.0,-0.533228991,-0.424712569,-2.027323161,-1.223788768,-0.510593849,-1.073092245,-0.579845625,22.98182475,26,23.00817205,25,23.20314995,24,23.27079696,23,22.3069506,24,23.24427401,25,21.39486494,26,0.0,0.0,-0.530257561,-0.510748219,-2.096253296,-1.278938226,-0.585329233,-1.131733294,-0.572712855
 03/21  06:45:00,22.87921672,24,22.90528001,24,23.12669191,24,23.14075882,24,22.23307238,24,23.1339215,24,21.36107654,24,0.0,508.6274254,-0.542480955,-0.438084514,-2.039621087,-1.234536422,-0.519726,-1.074404406,-0.590707633,22.93955811,26,22.96917275,25,23.15589689,24,23.23503016,23,22.26234364,24,23.20880672,25,21.36927577,26,0.0,697.5461834,-0.540235225,-0.52456059,-2.109672195,-1.290237244,-0.595029799,-1.133236412,-0.58424494
 03/21  07:00:00,22.84761172,24,22.87878715,24,23.08517262,24,23.11592966,24,22.20656572,24,23.1080556,24,21.36855196,24,0.0,1273.061281,-0.548757158,-0.449708102,-2.048533006,-1.240110559,-0.526567839,-1.066413928,-0.597583623,22.9066963,25,22.941065,24,23.1140167,24,23.20838993,24,22.23506196,22,23.18188212,25,21.37638613,23,0.0,1745.912614,-0.547145627,-0.536601495,-2.119599288,-1.296210258,-0.602375966,-1.125119555,-0.593127866
 03/21  07:15:00,22.83825351,24,23.85739758,24,23.94525614,24,23.10844192,24,22.20719984,24,23.09921939,24,21.90299936,24,2938.334458,2293.557829,-0.367695209,-0.361324491,-2.051726683,-1.238195836,-0.529408407,-0.95959803,-0.600688267,22.89647426,25,23.87092005,24,23.94630498,24,23.19966775,24,21.94685622,22,23.17227032,25,21.91026685,23,3360.907015,3145.450736,-0.378596033,-0.448876371,-2.123513241,-1.350562183,-0.605562917,-1.008124107,-0.59661717
 03/21  07:30:00,22.83979858,24,23.99193762,24,23.97880289,24,23.11064972,24,22.22119572,24,23.09979781,24,22.18760548,24,2895.015415,3549.097034,-0.316974156,-0.369702295,-2.049540039,-1.22940267,-0.528545624,-0.881525515,-0.599155309,22.8942899,26,25.21004393,26,23.99554745,24,23.19837918,26,22.08588041,25,23.16975693,24,22.22555807,25,2576.439425,4867.333076,-0.126143839,-0.458556353,-2.122369153,-1.320449479,-0.605298993,-0.921539157,-0.595779597
 03/21  07:45:00,23.40412872,24,23.99689128,24,23.99193279,24,23.12215337,24,22.25751232,24,23.40651768,24,22.72386672,24,2747.111933,4479.142253,-0.290682125,-0.392764711,-2.042282613,-1.213532761,-0.472526078,-0.765038364,-0.498118472,22.99665729,23,25.00329747,25,23.99188086,24,23.21054317,26,22.18009069,26,23.47697826,25,22.4359914,24,2873.958701,6142.823661,-0.108916887,-0.461154703,-2.115140608,-1.291745119,-0.547922528,-0.857551536,-0.567278765
 03/21  08:00:00,23.97943416,24,23.99632601,24,23.99632683,24,23.1592057,24,22.32450146,24,23.72334186,24,23.02981955,24,2797.599733,5464.523297,-0.268539212,-0.388517545,-2.025395913,-1.186561488,-0.404559565,-0.673461533,-0.377575668,22.99942057,23,24.9972128,25,23.99448193,24,23.24544167,26,22.3225336,26,23.78886541,25,22.91126507,24,2909.439386,7494.203379,-0.080061768,-0.470194377,-2.098540526,-1.250784677,-0.479161927,-0.743313257,-0.554051407
 03/21  08:15:00,23.98904459,24,23.72809992,24,24.00003545,24,23.89750593,24,22.95759845,24,23.77592964,24,23.18074174,24,139.3219278,6486.016907,-0.310584509,-0.385649812,-1.855940187,-1.041212269,-0.377781972,-0.5977718,-0.347982286,22.99958947,23,23.5082059,24,24.00002753,24,23.91602116,24,22.96331921,26,23.84950274,25,23.09715585,24,1032.921078,8895.108901,-0.342108628,-0.465709518,-1.940132067,-1.099332448,-0.450229547,-0.658392931,-0.537870838
 03/21  08:30:00,23.99995775,24,23.43975076,24,24.00003589,24,23.99760147,24,23.80363032,24,23.95938931,24,23.56449731,24,227.2324411,7536.566987,-0.340463003,-0.366780987,-1.799995148,-0.839727879,-0.322737484,-0.472988438,-0.305586136,23.67760878,25,23.68450824,24,24.00003796,24,23.99819898,24,22.01353034,22,23.97328804,25,23.36004272,24,1706.628204,10335.8633,-0.309315776,-0.447685211,-1.891911458,-1.232385817,-0.409163527,-0.555259792,-0.404645056
 03/21  08:45:00,24.00005424,24,23.5139763,24,24.00006272,24,24.00013576,24,23.89058169,24,23.99995352,24,23.77307738,24,419.7906974,8454.027503,-0.310069395,-0.343131866,-1.768992108,-0.769885292,-0.292877017,-0.375123881,-0.27407679,24.49849452,25,23.63011882,24,24.00004195,24,24.00010075,24,21.99980466,22,24.20204667,25,23.86623661,24,2187.65354,11594.09486,-0.294876565,-0.421020571,-1.865126729,-1.212793686,-0.342860144,-0.402453256,-0.227094461
 03/21  09:00:00,24.00028075,24,23.63932008,24,24.00018358,24,24.00047533,24,23.9998448,24,24.00027767,24,23.99554225,24,838.8274362,9371.735704,-0.265298757,-0.31263081,-1.736235504,-0.692603008,-0.264255217,-0.268566482,-0.235192691,24.5824671,25,23.66364469,24,24.00008917,24,24.00007753,24,21.9991602,22,24.30705068,25,23.97143259,24,2770.363516,12852.66611,-0.265378847,-0.391813379,-1.834454789,-1.173075856,-0.299377019,-0.312725772,-0.171511714
 03/21  09:15:00,24.00023554,24,23.92968397,24,23.99275373,24,24.00037031,24,24.00027243,24,24.00015812,24,23.99981459,24,4864.118378,10277.83627,-0.17161748,-0.272337569,-1.697334379,-0.622996671,-0.229505821,-0.186189061,-0.188898491,24.79494161,25,23.92949004,24,23.99141489,24,23.99996893,24,21.99823933,22,24.48998097,25,23.99941071,24,6357.352881,14095.31832,-0.190373015,-0.353468741,-1.798220728,-1.128617526,-0.237745963,-0.230797589,-0.090790357
 03/21  09:30:00,23.99995341,24,23.97808357,24,23.9907183,24,24.00024848,24,24.00019295,24,24.00012247,24,24.00015322,24,5150.419019,11169.49373,-0.128987654,-0.241949973,-1.658284714,-0.548222544,-0.191758528,-0.101688118,-0.14061067,23.2666905,23,24.86964716,25,23.99720822,24,25.36506917,26,23.16619429,26,24.63978356,25,23.99977433,24,4981.906682,15318.16283,0.005093648,-0.319652094,-1.467316573,-0.853175742,-0.180314249,-0.152620249,-0.32193888
 03/21  09:45:00,23.99963594,24,23.99395864,24,23.99415687,24,24.00051558,24,24.00019739,24,24.00018807,24,23.99957699,24,5854.376739,11758.58999,-0.087936853,-0.203334164,-1.617821376,-0.481697446,-0.159684811,-0.025848703,-0.101623254,24.33360738,25,24.01745178,24,23.99711625,24,24.04738895,24,22.05006849,22,24.76305104,25,23.99954107,24,7790.415456,16126.06627,-0.108345993,-0.28278557,-1.707987369,-0.994983055,-0.123986772,-0.077636961,-0.121994651
 03/21  10:00:00,23.99953655,24,23.9947655,24,23.99527159,24,24.00042849,24,23.99999446,24,24.0001189,24,23.99927626,24,6714.01074,12326.76212,-0.052307421,-0.16414612,-1.577766685,-0.405755386,-0.119458769,0.051352279,-0.056189081,23.29320486,23,24.89492808,25,23.99752925,24,25.42839092,26,23.41779638,26,24.97047501,25,23.99936037,24,5843.773536,16905.27376,0.061167118,-0.243860207,-1.390709755,-0.697150181,-0.047208283,-0.004038546,-0.254684836
 03/21  10:15:00,23.99903792,24,23.9947185,24,23.99558734,24,23.99961494,24,23.9997784,24,23.99999506,24,23.99891826,24,7773.335694,12865.60321,-0.017011353,-0.122843881,-1.535554872,-0.332509783,-0.080428254,0.124961504,-0.012158097,24.31615746,25,24.02043787,24,23.99757697,24,24.12385215,24,22.39861826,22,24.99995318,25,23.99919468,24,9986.536989,17644.25583,-0.049797429,-0.201856133,-1.622433585,-0.812687743,0.004372679,0.065421851,-0.073365358
 03/21  10:30:00,23.99900623,24,23.99541461,24,23.99543388,24,23.9994791,24,23.99930941,24,23.99969401,24,23.99830211,24,8555.123187,13368.85248,0.018871831,-0.080430214,-1.497311483,-0.263764781,-0.043474528,0.193563305,0.026898617,23.13763845,23,24.92522927,25,23.99783229,24,25.66759754,26,24.02829353,25,24.07143044,24,23.99897601,24,6677.948132,18334.42626,0.134121768,-0.15763083,-1.254925949,-0.47643928,-0.115795638,0.136944381,-0.216860423
 03/21  10:45:00,23.99854566,24,23.99512859,24,23.99526092,24,23.99941087,24,23.9988128,24,23.99934749,24,23.99811935,24,8917.983509,13549.61176,0.053888651,-0.037944162,-1.459068361,-0.200313883,-0.01194016,0.256004202,0.062369066,23.00016634,23,24.05623763,24,23.99780472,24,24.17422164,24,22.69996131,22,24.73131021,25,23.99894798,24,11768.50138,18582.32471,0.030412422,-0.114349647,-1.518731,-0.62843456,0.020213019,0.195232265,-0.23227161
 03/21  11:00:00,23.99816752,24,23.99480863,24,23.99507068,24,24.00012765,24,23.99867379,24,23.99925757,24,23.9976413,24,9356.04071,13694.16056,0.08837193,0.004279409,-1.42054278,-0.141518539,0.015949264,0.314340624,0.095165936,22.99885128,23,24.91367878,25,23.99772272,24,25.62783875,26,23.98879048,25,24.0784985,24,23.99877882,24,7558.644754,18780.56305,0.198188316,-0.071006653,-1.175942594,-0.37458719,-0.04717037,0.25095362,-0.215854271
 03/21  11:15:00,23.99925535,24,24.00007874,24,23.99986807,24,23.99625639,24,23.99828395,24,23.99952292,24,23.99611883,24,7123.314155,13823.00641,0.106913854,0.038920953,-1.404617537,-0.090654283,0.037947834,0.368379583,0.121715953,22.99958134,23,23.92718916,24,24.00007803,24,24.18820907,24,25.15434015,26,24.78239758,25,23.99836187,24,5941.250632,18957.26593,0.055655635,-0.034125948,-1.446396486,-0.060481713,0.085210761,0.312138542,-0.190565832
 03/21  11:30:00,23.99936172,24,24.00021838,24,24.00004671,24,23.99723376,24,23.99852784,24,23.99955716,24,23.99616673,24,7746.376836,13904.03013,0.142244938,0.091662317,-1.395617577,-0.043405309,0.058595205,0.412916338,0.14959088,24.37102962,25,23.99978598,24,24.00010358,24,24.00110633,24,22.74448006,22,24.97954805,25,23.99852984,24,10006.42221,19068.38418,0.090018853,0.013142341,-1.481130824,-0.432499684,0.153879603,0.362942845,0.059047525
 03/21  11:45:00,23.99910388,24,24.00036951,24,24.00014032,24,23.99814408,24,23.99816665,24,23.99931936,24,23.9960021,24,8450.392097,13714.2731,0.175852212,0.143306889,-1.373971223,0.002611193,0.076744019,0.4555968,0.174913292,23.12389859,23,24.74666076,25,24.00014048,24,25.82260243,26,25.00608692,26,24.99999591,25,23.99789531,24,6155.544404,18808.14597,0.237425956,0.059914031,-1.048647908,-0.018918186,0.190189571,0.410050219,-0.092243619
 03/21  12:00:00,23.9989323,24,24.00018689,24,24.00017266,24,23.99842162,24,23.99789103,24,23.99958644,24,23.9958756,24,9221.50019,13481.42753,0.206240521,0.19265953,-1.346969819,0.046988512,0.092684849,0.496666971,0.197634672,24.58478673,25,24.01503001,24,24.00015099,24,24.2267985,24,22.70924128,22,25.00016777,25,23.99676331,24,11448.69597,18488.8149,0.157274172,0.10467734,-1.342826445,-0.337462531,0.220554739,0.454250259,0.152837602
 03/21  12:15:00,23.99925569,24,24.00002472,24,23.9999784,24,23.99969332,24,23.99772977,24,23.99939232,24,23.99583394,24,9982.572405,13204.86361,0.232283719,0.238441659,-1.32045628,0.086658204,0.105163569,0.532926985,0.216549207,23.17407423,23,24.82679602,25,24.00017014,24,25.90062228,26,24.63478416,25,24.0987336,24,23.99729856,24,8248.523444,18109.52724,0.30301058,0.146912256,-0.963433646,0.019445552,0.090885634,0.49175283,-0.030627806
 03/21  12:30:00,23.99830968,24,23.9997563,24,24.00044951,24,24.00009485,24,23.99680784,24,23.99856306,24,23.99296044,24,10793.78094,12886.72318,0.254889092,0.280172841,-1.294156856,0.123123454,0.116032735,0.566041415,0.233176455,23.00123574,23,24.99896144,25,24.00017721,24,25.99832884,26,25.88192382,26,24.8585637,25,23.99789989,24,8557.606841,17673.22036,0.37687299,0.194985749,-0.866689921,0.348753092,0.213339704,0.514393171,-0.071814545
 03/21  12:45:00,23.99800132,24,24.00007489,24,24.00102673,24,24.00019507,24,23.99625023,24,23.99829352,24,23.99396898,24,11564.82917,12042.51713,0.273685799,0.316564119,-1.269836636,0.154143095,0.125290939,0.593683775,0.247385561,22.99784534,23,25.00032818,25,24.00016793,24,26.00055549,26,25.99667486,26,24.99499848,25,23.9956609,24,9398.331108,16515.45206,0.40655155,0.226735329,-0.82329122,0.448108833,0.267632229,0.54443183,-0.060632771
